,On Campus,Job Function,Unnamed: 0,Year,cnt,skill
3092,NonOCI,Media & Entertainment & Sports,27,2016,2,salesforce
3093,NonOCI,Media & Entertainment & Sports,28,2016,2,3d design
3094,NonOCI,Media & Entertainment & Sports,29,2016,2,dreamweaver
3095,NonOCI,Media & Entertainment & Sports,0,2017,29,excel
3096,NonOCI,Media & Entertainment & Sports,1,2017,14,mentorship
3097,NonOCI,Media & Entertainment & Sports,2,2017,14,graphic design
3098,NonOCI,Media & Entertainment & Sports,3,2017,10,powerpoint
3099,NonOCI,Media & Entertainment & Sports,4,2017,10,word
3100,NonOCI,Media & Entertainment & Sports,5,2017,8,adobe
3101,NonOCI,Media & Entertainment & Sports,6,2017,8,access
3102,NonOCI,Media & Entertainment & Sports,7,2017,8,pr
3103,NonOCI,Media & Entertainment & Sports,8,2017,8,indesign
3104,NonOCI,Media & Entertainment & Sports,9,2017,8,visualization
3105,NonOCI,Media & Entertainment & Sports,10,2017,6,photography
3106,NonOCI,Media & Entertainment & Sports,11,2017,6,spring
3107,NonOCI,Media & Entertainment & Sports,12,2017,5,agile
3108,NonOCI,Media & Entertainment & Sports,13,2017,5,normalization
3109,NonOCI,Media & Entertainment & Sports,14,2017,5,outlook
3110,NonOCI,Media & Entertainment & Sports,15,2017,5,photoshop
3111,NonOCI,Media & Entertainment & Sports,16,2017,3,illustrator
3112,NonOCI,Media & Entertainment & Sports,17,2017,3,css
3113,NonOCI,Media & Entertainment & Sports,18,2017,3,html
3114,NonOCI,Media & Entertainment & Sports,19,2017,2,html5
3115,NonOCI,Media & Entertainment & Sports,20,2017,2,cloud
3116,NonOCI,Media & Entertainment & Sports,21,2017,2,sql
3117,NonOCI,Media & Entertainment & Sports,22,2017,2,dreamweaver
3118,NonOCI,Media & Entertainment & Sports,23,2017,2,bayes
3119,NonOCI,Media & Entertainment & Sports,24,2017,2,seo
3120,NonOCI,Media & Entertainment & Sports,25,2017,2,data analysis
3121,NonOCI,Media & Entertainment & Sports,26,2017,2,market outreach
3122,NonOCI,Media & Entertainment & Sports,27,2017,2,php
3123,NonOCI,Media & Entertainment & Sports,28,2017,2,team leadership
3124,NonOCI,Media & Entertainment & Sports,29,2017,2,multimedia
3125,NonOCI,Media & Entertainment & Sports,0,2018,52,excel
3126,NonOCI,Media & Entertainment & Sports,1,2018,23,word
3127,NonOCI,Media & Entertainment & Sports,2,2018,17,powerpoint
3128,NonOCI,Media & Entertainment & Sports,3,2018,12,access
3129,NonOCI,Media & Entertainment & Sports,4,2018,10,adobe
3130,NonOCI,Media & Entertainment & Sports,5,2018,7,auditing
3131,NonOCI,Media & Entertainment & Sports,6,2018,7,photoshop
3132,NonOCI,Media & Entertainment & Sports,7,2018,7,mentorship
3133,NonOCI,Media & Entertainment & Sports,8,2018,5,advisory
3134,NonOCI,Media & Entertainment & Sports,9,2018,5,visualization
3135,NonOCI,Media & Entertainment & Sports,10,2018,5,classification
3136,NonOCI,Media & Entertainment & Sports,11,2018,5,html
3137,NonOCI,Media & Entertainment & Sports,12,2018,3,gis
3138,NonOCI,Media & Entertainment & Sports,13,2018,3,hub pi
3139,NonOCI,Media & Entertainment & Sports,14,2018,3,outlook
3140,NonOCI,Media & Entertainment & Sports,15,2018,3,photography
3141,NonOCI,Media & Entertainment & Sports,16,2018,3,procurement
3142,NonOCI,Media & Entertainment & Sports,17,2018,3,graphic design
3143,NonOCI,Media & Entertainment & Sports,18,2018,3,forecast
3144,NonOCI,Media & Entertainment & Sports,19,2018,3,visio
3145,NonOCI,Media & Entertainment & Sports,20,2018,3,microsoft word
3146,NonOCI,Media & Entertainment & Sports,21,2018,3,macros
3147,NonOCI,Media & Entertainment & Sports,22,2018,3,spring
3148,NonOCI,Media & Entertainment & Sports,23,2018,2,dubset media
3149,NonOCI,Media & Entertainment & Sports,24,2018,2,microsoft project
3150,NonOCI,Media & Entertainment & Sports,25,2018,2,access
3151,NonOCI,Media & Entertainment & Sports,26,2018,2,sharepoint
3152,NonOCI,Media & Entertainment & Sports,27,2018,2,bi
3153,NonOCI,Media & Entertainment & Sports,28,2018,2,cpa
3154,NonOCI,Media & Entertainment & Sports,29,2018,2,sequencing
3155,NonOCI,Transportation & Logistics,0,2014,25,statistics
3156,NonOCI,Transportation & Logistics,1,2014,25,ims
3157,NonOCI,Transportation & Logistics,2,2014,25,spring
3158,NonOCI,Transportation & Logistics,3,2014,25,procurement
3159,NonOCI,Transportation & Logistics,0,2015,54,excel
3160,NonOCI,Transportation & Logistics,1,2015,16,word
3161,NonOCI,Transportation & Logistics,2,2015,15,procurement
3162,NonOCI,Transportation & Logistics,3,2015,14,access
3163,NonOCI,Transportation & Logistics,4,2015,11,auditing
3164,NonOCI,Transportation & Logistics,5,2015,10,powerpoint
3165,NonOCI,Transportation & Logistics,6,2015,6,erp
3166,NonOCI,Transportation & Logistics,7,2015,5,sql
3167,NonOCI,Transportation & Logistics,8,2015,5,outlook
3168,NonOCI,Transportation & Logistics,9,2015,5,rfp
3169,NonOCI,Transportation & Logistics,10,2015,5,forecast
3170,NonOCI,Transportation & Logistics,11,2015,4,statistics
3171,NonOCI,Transportation & Logistics,12,2015,4,microsoft word
3172,NonOCI,Transportation & Logistics,13,2015,4,sap
3173,NonOCI,Transportation & Logistics,14,2015,3,telecommunication
3174,NonOCI,Transportation & Logistics,15,2015,3,lean six sigma
3175,NonOCI,Transportation & Logistics,16,2015,3,oracle
3176,NonOCI,Transportation & Logistics,17,2015,3,classification
3177,NonOCI,Transportation & Logistics,18,2015,3,kpis
3178,NonOCI,Transportation & Logistics,19,2015,3,normalization
3179,NonOCI,Transportation & Logistics,20,2015,3,mentorship
3180,NonOCI,Transportation & Logistics,21,2015,2,access
3181,NonOCI,Transportation & Logistics,22,2015,2,crm
3182,NonOCI,Transportation & Logistics,23,2015,2,dashboard
3183,NonOCI,Transportation & Logistics,24,2015,2,prediction
3184,NonOCI,Transportation & Logistics,25,2015,2,quest
3185,NonOCI,Transportation & Logistics,26,2015,2,apics
3186,NonOCI,Transportation & Logistics,27,2015,2,rfqs
3187,NonOCI,Transportation & Logistics,28,2015,2,windows
3188,NonOCI,Transportation & Logistics,29,2015,2,visualization
3189,NonOCI,Transportation & Logistics,0,2016,51,excel
3190,NonOCI,Transportation & Logistics,1,2016,15,access
3191,NonOCI,Transportation & Logistics,2,2016,13,procurement
3192,NonOCI,Transportation & Logistics,3,2016,12,word
3193,NonOCI,Transportation & Logistics,4,2016,11,kpis
3194,NonOCI,Transportation & Logistics,5,2016,11,auditing
3195,NonOCI,Transportation & Logistics,6,2016,10,powerpoint
3196,NonOCI,Transportation & Logistics,7,2016,7,rmbs
3197,NonOCI,Transportation & Logistics,8,2016,7,application binary interface
3198,NonOCI,Transportation & Logistics,9,2016,7,outlook
3199,NonOCI,Transportation & Logistics,10,2016,6,forecast
3200,NonOCI,Transportation & Logistics,11,2016,6,sap
3201,NonOCI,Transportation & Logistics,12,2016,6,lean six sigma
3202,NonOCI,Transportation & Logistics,13,2016,6,mandarin
3203,NonOCI,Transportation & Logistics,14,2016,5,statistics
3204,NonOCI,Transportation & Logistics,15,2016,4,macros
3205,NonOCI,Transportation & Logistics,16,2016,4,visualization
3206,NonOCI,Transportation & Logistics,17,2016,4,pr
3207,NonOCI,Transportation & Logistics,18,2016,4,strong leadership
3208,NonOCI,Transportation & Logistics,19,2016,4,agile
3209,NonOCI,Transportation & Logistics,20,2016,3,normalization
3210,NonOCI,Transportation & Logistics,21,2016,3,sql
3211,NonOCI,Transportation & Logistics,22,2016,3,spring
3212,NonOCI,Transportation & Logistics,23,2016,3,ces
3213,NonOCI,Transportation & Logistics,24,2016,3,rfp
3214,NonOCI,Transportation & Logistics,25,2016,2,spreadsheets
3215,NonOCI,Transportation & Logistics,26,2016,2,erp
3216,NonOCI,Transportation & Logistics,27,2016,2,team leadership
3217,NonOCI,Transportation & Logistics,28,2016,2,ebitda
3218,NonOCI,Transportation & Logistics,29,2016,2,zbb
3219,NonOCI,Transportation & Logistics,0,2017,39,excel
3220,NonOCI,Transportation & Logistics,1,2017,18,access
3221,NonOCI,Transportation & Logistics,2,2017,12,word
3222,NonOCI,Transportation & Logistics,3,2017,8,procurement
3223,NonOCI,Transportation & Logistics,4,2017,7,powerpoint
3224,NonOCI,Transportation & Logistics,5,2017,6,mentorship
3225,NonOCI,Transportation & Logistics,6,2017,6,forecast
3226,NonOCI,Transportation & Logistics,7,2017,5,outlook
3227,NonOCI,Transportation & Logistics,8,2017,5,statistics
3228,NonOCI,Transportation & Logistics,9,2017,4,sql
3229,NonOCI,Transportation & Logistics,10,2017,4,sap
3230,NonOCI,Transportation & Logistics,11,2017,4,erp
3231,NonOCI,Transportation & Logistics,12,2017,4,crm
3232,NonOCI,Transportation & Logistics,13,2017,3,adaaa
3233,NonOCI,Transportation & Logistics,14,2017,3,auditing
3234,NonOCI,Transportation & Logistics,15,2017,3,rfp
3235,NonOCI,Transportation & Logistics,16,2017,3,agile
3236,NonOCI,Transportation & Logistics,17,2017,3,strong leadership
3237,NonOCI,Transportation & Logistics,18,2017,2,spring
3238,NonOCI,Transportation & Logistics,19,2017,2,visualization
3239,NonOCI,Transportation & Logistics,20,2017,2,microsoft word
3240,NonOCI,Transportation & Logistics,21,2017,2,normalization
3241,NonOCI,Transportation & Logistics,22,2017,1,kpis
3242,NonOCI,Transportation & Logistics,23,2017,1,adobe
3243,NonOCI,Transportation & Logistics,24,2017,1,sharepoint
3244,NonOCI,Transportation & Logistics,25,2017,1,rfqs
3245,NonOCI,Transportation & Logistics,26,2017,1,big data
3246,NonOCI,Transportation & Logistics,27,2017,1,salesforce
3247,NonOCI,Transportation & Logistics,28,2017,1,lean six sigma
3248,NonOCI,Transportation & Logistics,29,2017,1,photography
3249,NonOCI,Transportation & Logistics,0,2018,42,excel
3250,NonOCI,Transportation & Logistics,1,2018,17,word
3251,NonOCI,Transportation & Logistics,2,2018,17,access
3252,NonOCI,Transportation & Logistics,3,2018,15,powerpoint
3253,NonOCI,Transportation & Logistics,4,2018,9,procurement
3254,NonOCI,Transportation & Logistics,5,2018,8,forecast
3255,NonOCI,Transportation & Logistics,6,2018,7,mentorship
3256,NonOCI,Transportation & Logistics,7,2018,7,auditing
3257,NonOCI,Transportation & Logistics,8,2018,6,statistics
3258,NonOCI,Transportation & Logistics,9,2018,5,cloud
3259,NonOCI,Transportation & Logistics,10,2018,5,outlook
3260,NonOCI,Transportation & Logistics,11,2018,5,spring
3261,NonOCI,Transportation & Logistics,12,2018,5,sql
3262,NonOCI,Transportation & Logistics,13,2018,5,crm
3263,NonOCI,Transportation & Logistics,14,2018,4,virtualization
3264,NonOCI,Transportation & Logistics,15,2018,3,microsoft word
3265,NonOCI,Transportation & Logistics,16,2018,3,erp
3266,NonOCI,Transportation & Logistics,17,2018,3,strong leadership
3267,NonOCI,Transportation & Logistics,18,2018,3,bayes
3268,NonOCI,Transportation & Logistics,19,2018,3,python
3269,NonOCI,Transportation & Logistics,20,2018,3,salesforce
3270,NonOCI,Transportation & Logistics,21,2018,2,detail oriented
3271,NonOCI,Transportation & Logistics,22,2018,2,agile
3272,NonOCI,Transportation & Logistics,23,2018,2,kpis
3273,NonOCI,Transportation & Logistics,24,2018,2,jsp
3274,NonOCI,Transportation & Logistics,25,2018,2,sap
3275,NonOCI,Transportation & Logistics,26,2018,2,lean six sigma
3276,NonOCI,Transportation & Logistics,27,2018,2,advisory
3277,NonOCI,Transportation & Logistics,28,2018,2,visualization
3278,NonOCI,Transportation & Logistics,29,2018,2,php
3279,NonOCI,Transportation & Logistics,0,2019,44,excel
3280,NonOCI,Transportation & Logistics,1,2019,19,access
3281,NonOCI,Transportation & Logistics,2,2019,17,procurement
3282,NonOCI,Transportation & Logistics,3,2019,16,word
3283,NonOCI,Transportation & Logistics,4,2019,14,jsp
3284,NonOCI,Transportation & Logistics,5,2019,13,powerpoint
3285,NonOCI,Transportation & Logistics,6,2019,10,forecast
3286,NonOCI,Transportation & Logistics,7,2019,7,auditing
3287,NonOCI,Transportation & Logistics,8,2019,6,mentorship
3288,NonOCI,Transportation & Logistics,9,2019,6,visualization
3289,NonOCI,Transportation & Logistics,10,2019,5,salesforce
3290,NonOCI,Transportation & Logistics,11,2019,5,crm
3291,NonOCI,Transportation & Logistics,12,2019,5,erp
3292,NonOCI,Transportation & Logistics,13,2019,5,spring
3293,NonOCI,Transportation & Logistics,14,2019,4,spreadsheets
3294,NonOCI,Transportation & Logistics,15,2019,4,outlook
3295,NonOCI,Transportation & Logistics,16,2019,4,rfp
3296,NonOCI,Transportation & Logistics,17,2019,4,sql
3297,NonOCI,Transportation & Logistics,18,2019,4,sap
3298,NonOCI,Transportation & Logistics,19,2019,4,dashboard
3299,NonOCI,Transportation & Logistics,20,2019,4,agile
3300,NonOCI,Transportation & Logistics,21,2019,4,advisory
3301,NonOCI,Transportation & Logistics,22,2019,3,cloud
3302,NonOCI,Transportation & Logistics,23,2019,3,statistics
3303,NonOCI,Transportation & Logistics,24,2019,3,lean six sigma
3304,NonOCI,Transportation & Logistics,25,2019,3,bi
3305,NonOCI,Transportation & Logistics,26,2019,3,powerbi
3306,NonOCI,Transportation & Logistics,27,2019,3,vba
3307,NonOCI,Transportation & Logistics,28,2019,2,ecommerce
3308,NonOCI,Transportation & Logistics,29,2019,2,sharepoint
3309,NonOCI,Transportation & Logistics,0,2020,42,excel
3310,NonOCI,Transportation & Logistics,1,2020,35,procurement
3311,NonOCI,Transportation & Logistics,2,2020,23,access
3312,NonOCI,Transportation & Logistics,3,2020,16,word
3313,NonOCI,Transportation & Logistics,4,2020,16,powerpoint
3314,NonOCI,Transportation & Logistics,5,2020,13,statistics
3315,NonOCI,Transportation & Logistics,6,2020,9,dashboard
3316,NonOCI,Transportation & Logistics,7,2020,7,lean six sigma
3317,NonOCI,Transportation & Logistics,8,2020,6,forecast
3318,NonOCI,Transportation & Logistics,9,2020,6,visualization
3319,NonOCI,Transportation & Logistics,10,2020,5,spreadsheets
3320,NonOCI,Transportation & Logistics,11,2020,5,tableau
3321,NonOCI,Transportation & Logistics,12,2020,5,auditing
3322,NonOCI,Transportation & Logistics,13,2020,5,powerbi
3323,NonOCI,Transportation & Logistics,14,2020,4,html
3324,NonOCI,Transportation & Logistics,15,2020,4,outlook
3325,NonOCI,Transportation & Logistics,16,2020,4,kpis
3326,NonOCI,Transportation & Logistics,17,2020,4,agile
3327,NonOCI,Transportation & Logistics,18,2020,4,erp
3328,NonOCI,Transportation & Logistics,19,2020,4,sharepoint
3329,NonOCI,Transportation & Logistics,20,2020,4,sap
3330,NonOCI,Transportation & Logistics,21,2020,4,sql
3331,NonOCI,Transportation & Logistics,22,2020,4,asp
3332,NonOCI,Transportation & Logistics,23,2020,4,ecommerce
3333,NonOCI,Transportation & Logistics,24,2020,4,strong leadership
3334,NonOCI,Transportation & Logistics,25,2020,3,virtualization
3335,NonOCI,Transportation & Logistics,26,2020,3,qlik
3336,NonOCI,Transportation & Logistics,27,2020,3,team leadership
3337,NonOCI,Transportation & Logistics,28,2020,3,remedy
3338,NonOCI,Transportation & Logistics,29,2020,3,python
3339,NonOCI,Government & Non Profit & Education,0,2016,33,cpa
3340,NonOCI,Government & Non Profit & Education,1,2016,33,advisory
3341,NonOCI,Government & Non Profit & Education,0,2017,50,excel
3342,NonOCI,Government & Non Profit & Education,1,2017,38,access
3343,NonOCI,Government & Non Profit & Education,2,2017,25,word
3344,NonOCI,Government & Non Profit & Education,3,2017,25,powerpoint
3345,NonOCI,Government & Non Profit & Education,4,2017,12,forecast
3346,NonOCI,Government & Non Profit & Education,5,2017,12,unix
3347,NonOCI,Government & Non Profit & Education,6,2017,12,microsoft word
3348,NonOCI,Government & Non Profit & Education,7,2017,12,ces
3349,NonOCI,Government & Non Profit & Education,8,2017,12,probability
3350,NonOCI,Government & Non Profit & Education,9,2017,12,linux
3351,NonOCI,Government & Non Profit & Education,10,2017,12,auditing
3352,NonOCI,Government & Non Profit & Education,11,2017,12,procurement
3353,NonOCI,Government & Non Profit & Education,12,2017,12,bi
3354,NonOCI,Government & Non Profit & Education,13,2017,12,ccna
3355,NonOCI,Government & Non Profit & Education,0,2018,28,excel
3356,NonOCI,Government & Non Profit & Education,1,2018,15,access
3357,NonOCI,Government & Non Profit & Education,2,2018,15,procurement
3358,NonOCI,Government & Non Profit & Education,3,2018,15,jsp
3359,NonOCI,Government & Non Profit & Education,4,2018,12,auditing
3360,NonOCI,Government & Non Profit & Education,5,2018,12,word
3361,NonOCI,Government & Non Profit & Education,6,2018,10,advisory
3362,NonOCI,Government & Non Profit & Education,7,2018,8,mentorship
3363,NonOCI,Government & Non Profit & Education,8,2018,8,spring
3364,NonOCI,Government & Non Profit & Education,9,2018,8,statistics
3365,NonOCI,Government & Non Profit & Education,10,2018,5,forecast
3366,NonOCI,Government & Non Profit & Education,11,2018,5,powerpoint
3367,NonOCI,Government & Non Profit & Education,12,2018,5,virtualization
3368,NonOCI,Government & Non Profit & Education,13,2018,5,visio
3369,NonOCI,Government & Non Profit & Education,14,2018,5,CPSM
3370,NonOCI,Government & Non Profit & Education,15,2018,5,cloud
3371,NonOCI,Government & Non Profit & Education,16,2018,2,personnel management
3372,NonOCI,Government & Non Profit & Education,17,2018,2,html
3373,NonOCI,Government & Non Profit & Education,18,2018,2,rfis
3374,NonOCI,Government & Non Profit & Education,19,2018,2,erp
3375,NonOCI,Government & Non Profit & Education,20,2018,2,SCADA
3376,NonOCI,Government & Non Profit & Education,21,2018,2,seo
3377,NonOCI,Government & Non Profit & Education,22,2018,2,windows
3378,NonOCI,Government & Non Profit & Education,23,2018,2,CPPB
3379,NonOCI,Government & Non Profit & Education,24,2018,2,bayes
3380,NonOCI,Government & Non Profit & Education,25,2018,2,sharepoint
3381,NonOCI,Government & Non Profit & Education,26,2018,2,qa
3382,NonOCI,Government & Non Profit & Education,27,2018,2,spreadsheets
3383,NonOCI,Government & Non Profit & Education,28,2018,2,PLCs
3384,NonOCI,Government & Non Profit & Education,29,2018,2,kpis
3385,NonOCI,Government & Non Profit & Education,0,2019,23,access
3386,NonOCI,Government & Non Profit & Education,1,2019,21,auditing
3387,NonOCI,Government & Non Profit & Education,2,2019,21,excel
3388,NonOCI,Government & Non Profit & Education,3,2019,13,mentorship
3389,NonOCI,Government & Non Profit & Education,4,2019,8,problem solving
3390,NonOCI,Government & Non Profit & Education,5,2019,8,procurement
3391,NonOCI,Government & Non Profit & Education,6,2019,8,spring
3392,NonOCI,Government & Non Profit & Education,7,2019,8,html
3393,NonOCI,Government & Non Profit & Education,8,2019,5,crm
3394,NonOCI,Government & Non Profit & Education,9,2019,5,advisory
3395,NonOCI,Government & Non Profit & Education,10,2019,5,amazon web services
3396,NonOCI,Government & Non Profit & Education,11,2019,5,powerpoint
3397,NonOCI,Government & Non Profit & Education,12,2019,5,word
3398,NonOCI,Government & Non Profit & Education,13,2019,5,jsp
3399,NonOCI,Government & Non Profit & Education,14,2019,3,javascript
3400,NonOCI,Government & Non Profit & Education,15,2019,3,illustrator
3401,NonOCI,Government & Non Profit & Education,16,2019,3,design development
3402,NonOCI,Government & Non Profit & Education,17,2019,3,sap
3403,NonOCI,Government & Non Profit & Education,18,2019,3,azure
3404,NonOCI,Government & Non Profit & Education,19,2019,3,statistics
3405,NonOCI,Government & Non Profit & Education,20,2019,3,probability
3406,NonOCI,Government & Non Profit & Education,21,2019,3,qlik
3407,NonOCI,Government & Non Profit & Education,22,2019,3,classification
3408,NonOCI,Government & Non Profit & Education,23,2019,3,tableau
3409,NonOCI,Government & Non Profit & Education,24,2019,3,sql
3410,NonOCI,Government & Non Profit & Education,25,2019,3,java
3411,NonOCI,Government & Non Profit & Education,26,2019,3,virtualization
3412,NonOCI,Government & Non Profit & Education,27,2019,3,macros
3413,NonOCI,Government & Non Profit & Education,28,2019,3,php
3414,NonOCI,Government & Non Profit & Education,29,2019,3,sequencing
3415,NonOCI,Government & Non Profit & Education,0,2020,42,access
3416,NonOCI,Government & Non Profit & Education,1,2020,40,procurement
3417,NonOCI,Government & Non Profit & Education,2,2020,18,powerpoint
3418,NonOCI,Government & Non Profit & Education,3,2020,18,excel
3419,NonOCI,Government & Non Profit & Education,4,2020,13,statistics
3420,NonOCI,Government & Non Profit & Education,5,2020,11,tableau
3421,NonOCI,Government & Non Profit & Education,6,2020,11,sql
3422,NonOCI,Government & Non Profit & Education,7,2020,11,word
3423,NonOCI,Government & Non Profit & Education,8,2020,11,dashboard
3424,NonOCI,Government & Non Profit & Education,9,2020,9,ecommerce
3425,NonOCI,Government & Non Profit & Education,10,2020,9,virtualization
3426,NonOCI,Government & Non Profit & Education,11,2020,7,spreadsheets
3427,NonOCI,Government & Non Profit & Education,12,2020,7,html
3428,NonOCI,Government & Non Profit & Education,13,2020,7,qlik
3429,NonOCI,Government & Non Profit & Education,14,2020,7,sap
3430,NonOCI,Government & Non Profit & Education,15,2020,7,remedy
3431,NonOCI,Government & Non Profit & Education,16,2020,7,visualization
3432,NonOCI,Government & Non Profit & Education,17,2020,7,agile
3433,NonOCI,Government & Non Profit & Education,18,2020,7,ms word
3434,NonOCI,Government & Non Profit & Education,19,2020,4,sdlc
3435,NonOCI,Government & Non Profit & Education,20,2020,4,middleware
3436,NonOCI,Government & Non Profit & Education,21,2020,4,rest
3437,NonOCI,Government & Non Profit & Education,22,2020,4,cloud
3438,NonOCI,Government & Non Profit & Education,23,2020,4,lean six sigma
3439,NonOCI,Government & Non Profit & Education,24,2020,4,ux
3440,NonOCI,Government & Non Profit & Education,25,2020,4,bi
3441,NonOCI,Government & Non Profit & Education,26,2020,4,sharepoint
3442,NonOCI,Government & Non Profit & Education,27,2020,4,project management
3443,NonOCI,Government & Non Profit & Education,28,2020,4,big data
3444,NonOCI,Government & Non Profit & Education,29,2020,4,javascript
3445,OCI,Consulting,,2018,62,excel
3446,OCI,Consulting,,2018,31,advisory
3447,OCI,Consulting,,2018,27,auditing
3448,OCI,Consulting,,2018,20,asp
3449,OCI,Consulting,,2018,16,cpa
3450,OCI,Consulting,,2018,15,word
3451,OCI,Consulting,,2018,12,access
3452,OCI,Consulting,,2018,11,visualization
3453,OCI,Consulting,,2018,10,agile
3454,OCI,Consulting,,2018,9,ice
3455,OCI,Consulting,,2018,7,statistics
3456,OCI,Consulting,,2018,6,salesforce
3457,OCI,Consulting,,2018,6,client relationships
3458,OCI,Consulting,,2018,6,procurement
3459,OCI,Consulting,,2018,6,mentorship
3460,OCI,Consulting,,2018,5,cloud
3461,OCI,Consulting,,2018,5,bi
3462,OCI,Consulting,,2018,5,crm
3463,OCI,Consulting,,2018,4,sql
3464,OCI,Consulting,,2018,4,spreadsheets
3465,OCI,Consulting,,2018,4,erp
3466,OCI,Consulting,,2018,4,client interaction
3467,OCI,Consulting,,2018,4,client engagements
3468,OCI,Consulting,,2018,4,powerpoint
3469,OCI,Consulting,,2018,2,hyperion
3470,OCI,Consulting,,2018,2,dashboard
3471,OCI,Consulting,,2018,2,virtualization
3472,OCI,Consulting,,2018,2,cash flow
3473,OCI,Consulting,,2018,2,forecast
3474,OCI,Consulting,,2018,2,oracle
3475,OCI,Consulting,,2019,32,excel
3476,OCI,Consulting,,2019,16,auditing
3477,OCI,Consulting,,2019,12,advisory
3478,OCI,Consulting,,2019,8,access
3479,OCI,Consulting,,2019,7,statistics
3480,OCI,Consulting,,2019,6,cpa
3481,OCI,Consulting,,2019,5,agile
3482,OCI,Consulting,,2019,4,mentorship
3483,OCI,Consulting,,2019,4,client relationships
3484,OCI,Consulting,,2019,4,word
3485,OCI,Consulting,,2019,4,powerpoint
3486,OCI,Consulting,,2019,4,sql
3487,OCI,Consulting,,2019,4,cissp
3488,OCI,Consulting,,2019,3,asp
3489,OCI,Consulting,,2019,3,client engagements
3490,OCI,Consulting,,2019,3,visualization
3491,OCI,Consulting,,2019,2,virtualization
3492,OCI,Consulting,,2019,2,bi
3493,OCI,Consulting,,2019,2,cloud
3494,OCI,Consulting,,2019,2,oracle
3495,OCI,Consulting,,2019,2,tableau
3496,OCI,Consulting,,2019,2,erp
3497,OCI,Consulting,,2019,2,microsoft word
3498,OCI,Consulting,,2019,2,bain
3499,OCI,Consulting,,2019,1,etl
3500,OCI,Consulting,,2019,1,microsoft sql server
3501,OCI,Consulting,,2019,1,hyperion
3502,OCI,Consulting,,2019,1,sound decisions
3503,OCI,Consulting,,2019,1,time analyst
3504,OCI,Consulting,,2019,1,ssis
3505,OCI,Consulting,,2020,26,asp
3506,OCI,Consulting,,2020,9,excel
3507,OCI,Consulting,,2020,5,auditing
3508,OCI,Consulting,,2020,2,vba
3509,OCI,Consulting,,2020,2,bayes
3510,OCI,Consulting,,2020,2,crm
3511,OCI,Consulting,,2020,2,macros
3512,OCI,Consulting,,2020,2,cloud
3513,OCI,Consulting,,2020,2,cloud computing
3514,OCI,Consulting,,2020,2,mentorship
3515,OCI,Consumer Packaged Goods,,2018,133,excel
3516,OCI,Consumer Packaged Goods,,2018,100,access
3517,OCI,Consumer Packaged Goods,,2018,67,kpis
3518,OCI,Consumer Packaged Goods,,2018,33,smed
3519,OCI,Consumer Packaged Goods,,2018,33,cloud
3520,OCI,Consumer Packaged Goods,,2019,53,access
3521,OCI,Consumer Packaged Goods,,2019,53,asp
3522,OCI,Consumer Packaged Goods,,2019,41,excel
3523,OCI,Consumer Packaged Goods,,2019,29,strong leadership
3524,OCI,Consumer Packaged Goods,,2019,24,forecast
3525,OCI,Consumer Packaged Goods,,2019,18,statistics
3526,OCI,Consumer Packaged Goods,,2019,12,mentorship
3527,OCI,Consumer Packaged Goods,,2019,12,kpis
3528,OCI,Consumer Packaged Goods,,2019,12,process improvement
3529,OCI,Consumer Packaged Goods,,2019,12,sap
3530,OCI,Consumer Packaged Goods,,2019,12,jda strategist
3531,OCI,Consumer Packaged Goods,,2019,12,bain
3532,OCI,Consumer Packaged Goods,,2019,6,spring
3533,OCI,Consumer Packaged Goods,,2019,6,probability
3534,OCI,Consumer Packaged Goods,,2019,6,leadership skills
3535,OCI,Consumer Packaged Goods,,2019,6,transport operations
3536,OCI,Consumer Packaged Goods,,2019,6,vlookup
3537,OCI,Consumer Packaged Goods,,2019,6,problem solving
3538,OCI,Consumer Packaged Goods,,2019,6,roi
3539,OCI,Consumer Packaged Goods,,2019,6,bayes
3540,OCI,Consumer Packaged Goods,,2020,43,excel
3541,OCI,Consumer Packaged Goods,,2020,29,access
3542,OCI,Consumer Packaged Goods,,2020,29,mentorship
3543,OCI,Consumer Packaged Goods,,2020,14,macros
3544,OCI,Consumer Packaged Goods,,2020,14,vba
3545,OCI,Energy,,2019,100,bain
3546,OCI,Energy,,2019,50,excel
3547,OCI,Energy,,2020,150,excel
3548,OCI,Energy,,2020,50,macros
3549,OCI,Energy,,2020,50,vba
3550,OCI,Energy,,2020,50,bayes
3551,OCI,Financial Services,,2018,60,excel
3552,OCI,Financial Services,,2018,38,auditing
3553,OCI,Financial Services,,2018,32,cpa
3554,OCI,Financial Services,,2018,22,advisory
3555,OCI,Financial Services,,2018,21,access
3556,OCI,Financial Services,,2018,17,asp
3557,OCI,Financial Services,,2018,15,word
3558,OCI,Financial Services,,2018,10,powerpoint
3559,OCI,Financial Services,,2018,7,agile
3560,OCI,Financial Services,,2018,6,statistics
3561,OCI,Financial Services,,2018,5,sql
3562,OCI,Financial Services,,2018,5,mentorship
3563,OCI,Financial Services,,2018,4,php
3564,OCI,Financial Services,,2018,4,strong leadership
3565,OCI,Financial Services,,2018,4,visualization
3566,OCI,Financial Services,,2018,3,bi
3567,OCI,Financial Services,,2018,3,windows
3568,OCI,Financial Services,,2018,3,cpe
3569,OCI,Financial Services,,2018,3,classification
3570,OCI,Financial Services,,2018,3,virtualization
